DATETIME,TRAFLOAD_CS_ERL,TRAFLOAD_CELL_PS_KB,TRAFLOAD_CELL_PS_DL_KB,TRAFLOAD_CELL_PS_UL_KB
10/24/2015,67212.57,33336286205.93,29294944569.46,4041341636.48
10/24/2015 01:00:00,38515.19,23347778816.35,20632769928.43,2715008887.92
10/24/2015 02:00:00,20560.88,14624298328.56,12950258514.43,1674039814.12
10/24/2015 03:00:00,10378.78,8512955882.61,7495141274.92,1017814607.69
10/24/2015 04:00:00,5828.55,5358980831.13,4683289050.87,675691780.26
10/24/2015 05:00:00,4406.41,4211152116.99,3666729473.85,544422643.14
10/24/2015 06:00:00,6834.8,5343169439.18,4662313499,680855940.18
10/24/2015 07:00:00,19579.03,10130713847.79,8898321894.49,1232391953.3
10/24/2015 08:00:00,45765.5,16426960104.5,14461937712.85,1965022391.65
10/24/2015 09:00:00,86327.77,21773561210.67,19113477989.49,2660083221.18
10/24/2015 10:00:00,145263.28,25723563400.29,22457142679.69,3266420720.6
10/24/2015 11:00:00,198226.62,28146778930.6,24426527367.4,3720251563.21
10/24/2015 12:00:00,228003.68,30162580746.57,26095178062.22,4067402684.35
10/24/2015 13:00:00,234866.21,31271035668.74,27051054591.23,4219981077.5
10/24/2015 14:00:00,220599.39,31679099440.65,27384496127.79,4294603312.86
10/24/2015 15:00:00,208780.4,31950668728.58,27534577587.98,4416091140.6
10/24/2015 16:00:00,209552.8,32887413995.72,28349039843.65,4538374152.08
10/24/2015 17:00:00,211586.61,33175074214.36,28535715114.04,4639359100.32
10/24/2015 18:00:00,207115.64,32958674061.36,28306881901.04,4651792160.32
10/24/2015 19:00:00,200583.07,35578056186.07,30523661339.95,5054394846.11
10/24/2015 20:00:00,180934.93,37426694669.14,32080440667.32,5346254001.83
10/24/2015 21:00:00,153209.81,39305503617.82,33857580973.9,5447922643.93
10/24/2015 22:00:00,128616.25,40539706079.47,35072690565.21,5467015514.26
10/24/2015 23:00:00,101985.14,40216328777.48,34952099360.79,5264229416.69
10/25/2015,71193.01,35891519063.08,31471978854.62,4419540208.46
10/25/2015 01:00:00,44508.54,26564239872.5,23396178584.84,3168061287.66
10/25/2015 02:00:00,25682.97,17447107155.8,15410275278.28,2036831877.52
10/25/2015 03:00:00,12890.14,9823331209.38,8668518444.38,1154812765
10/25/2015 04:00:00,5212.1,4323828566.59,3772896355.79,550932210.8
10/25/2015 05:00:00,6932.98,4358217234.51,3791452712.59,566764521.92
10/25/2015 06:00:00,14713.33,7525809810.46,6604113260.02,921696550.43
10/25/2015 07:00:00,27353.22,13274783680.99,11723040655.96,1551743025.02
10/25/2015 08:00:00,49404.06,19913134318.69,17574666283.21,2338468035.48
10/25/2015 09:00:00,90041.54,25094733297.45,21974960280.36,3119773017.09
10/25/2015 10:00:00,139361.97,28220764253.5,24533064742.63,3687699510.87
10/25/2015 11:00:00,178927.35,30565213583.26,26458697385.36,4106516197.9
10/25/2015 12:00:00,194870.06,31714663818.34,27355960315.33,4358703503.01
10/25/2015 13:00:00,189244.04,32268099243.03,27743362099.48,4524737143.55
10/25/2015 14:00:00,182914.67,32270046113.9,27661604328.78,4608441785.11
10/25/2015 15:00:00,184931.89,32914413672.15,28230142904.57,4684270767.58
10/25/2015 16:00:00,189225.1,33042159331.45,28245187316.52,4796972014.92
10/25/2015 17:00:00,192935.22,33446411403.35,28559192789.66,4887218613.69
10/25/2015 18:00:00,169076.79,36957477993.29,31403404047.75,5554073945.54
10/25/2015 19:00:00,150115.84,39178299072.39,33389066449.9,5789232622.49
10/25/2015 20:00:00,156540.47,38330697101.76,32833286878.77,5497410222.99
10/25/2015 21:00:00,128328.25,38398580615.82,33110589758.64,5287990857.19
10/25/2015 22:00:00,98299.4,37359605495.88,32439072685.03,4920532810.85
10/25/2015 23:00:00,65904.84,30661092098.16,26815498529.58,3845593568.58
10/26/2015,36068.47,19842064874.81,17466463370.24,2375601504.57
10/26/2015 01:00:00,17937.29,11519911551.01,10133564337.45,1386347213.56
10/26/2015 02:00:00,8807.27,6815529563.88,5983806903.84,831722660.04
10/26/2015 03:00:00,4706.09,4491592020.1,3914245272.92,577346747.18
10/26/2015 04:00:00,3732.75,3461129463.24,2981563283.24,479566180
10/26/2015 05:00:00,9139.87,5030317175.09,4307639231.73,722677943.36
10/26/2015 06:00:00,32580.59,11369929554.37,9789255973.53,1580673580.83
10/26/2015 07:00:00,69819.03,16621045655.83,14330171130.67,2290874525.16
10/26/2015 08:00:00,123207.97,19432950005.09,16725649475.05,2707300530.04
10/26/2015 09:00:00,186571.92,22326158328.15,19135631852.53,3190526475.61
10/26/2015 10:00:00,229779.65,23512622753.59,20048516786.73,3464105966.86
10/26/2015 11:00:00,253582.28,24558745388.71,20804317368.9,3754428019.81
10/26/2015 12:00:00,251926.24,25064526450.95,21230407986.92,3834118464.04
10/26/2015 13:00:00,240820.68,24244848660.39,20498872382.81,3745976277.58
10/26/2015 14:00:00,246486.83,25162726167.88,21236638422.68,3926087745.21
10/26/2015 15:00:00,261427.01,27511519651.67,23360983824.92,4150535826.75
10/26/2015 16:00:00,263378.98,28966875108.15,24728302518.21,4238572589.94
10/26/2015 17:00:00,254097.84,31209854584.4,26779751063.35,4430103521.05
10/26/2015 18:00:00,240562.56,33337070863.73,28593638289.04,4743432574.69
10/26/2015 19:00:00,216488.66,36403731540.29,31128134345.95,5275597194.34
10/26/2015 20:00:00,178616.64,38656922746.2,33214743614.29,5442179131.91
10/26/2015 21:00:00,141348.37,38487898699.69,33343224947,5144673752.69
10/26/2015 22:00:00,99827.28,36398836486.06,31794461077.33,4604375408.73
10/26/2015 23:00:00,63896.76,29859338734.12,26232443946.03,3626894788.1
10/27/2015,33742.67,19300986221.63,17020114923.77,2280871297.86
10/27/2015 01:00:00,16247.45,11525643477.39,10159592579.95,1366050897.44
10/27/2015 02:00:00,8072.78,7149273230.98,6284430900.89,864842330.09
10/27/2015 03:00:00,4445.58,4844069477.94,4243161344.11,600908133.83
10/27/2015 04:00:00,3646.13,3906103930.85,3400366885.39,505737045.46
10/27/2015 05:00:00,8698.65,5937860563.54,5158222310.96,779638252.58
10/27/2015 06:00:00,31108.03,13397430730.19,11680211975.91,1717218754.28
10/27/2015 07:00:00,69232.44,19103499131.51,16624691122.89,2478808008.61
10/27/2015 08:00:00,123372.29,21893862024.02,19007357978.99,2886504045.02
10/27/2015 09:00:00,185914.42,24721386387.81,21355806203.79,3365580184.02
10/27/2015 10:00:00,228480.89,26170054294.71,22534040417.11,3636013877.61
10/27/2015 11:00:00,248106.39,27582236377.69,23701645892.57,3880590485.12
10/27/2015 12:00:00,244118.38,28252805195.89,24286789090.1,3966016105.79
10/27/2015 13:00:00,233170.64,27517853278.11,23628274494,3889578784.11
10/27/2015 14:00:00,237415.91,28554409130.36,24488644820.42,4065764309.94
10/27/2015 15:00:00,252548.77,29951509940.45,25684494601.4,4267015339.05
10/27/2015 16:00:00,257180.85,31627283129.34,27260589110.55,4366694018.79
10/27/2015 17:00:00,248819.22,33315318808.93,28772396122.13,4542922686.8
10/27/2015 18:00:00,237985.54,35336909364.76,30478003232.6,4858906132.16
10/27/2015 19:00:00,214697.22,37338799844.04,32282605078.63,5056194765.41
10/27/2015 20:00:00,179443.62,39410933134.65,34128831507.01,5282101627.64
10/27/2015 21:00:00,137248.94,39437170208.19,34222142014.99,5215028193.2
10/27/2015 22:00:00,97980.19,38450169695.22,33593216887.26,4856952807.96
10/27/2015 23:00:00,61371.32,30529675148.35,26856014910.7,3673660237.65
10/28/2015,32864.13,19399801712.41,17142106678.01,2257695034.41
10/28/2015 01:00:00,16270.74,11811980600.92,10469250392.2,1342730208.73
10/28/2015 02:00:00,8179.79,7127004700.17,6278801480.55,848203219.62
10/28/2015 03:00:00,4630.14,4924578905.45,4310748746.34,613830159.1
10/28/2015 04:00:00,3822.25,4030684989.24,3512845773.39,517839215.85
10/28/2015 05:00:00,8709.88,6041073787.24,5267864929.58,773208857.67
10/28/2015 06:00:00,31147.25,13511688827.93,11838170262.77,1673518565.15
10/28/2015 07:00:00,71464.54,19540243893.23,17091313994.57,2448929898.65
10/28/2015 08:00:00,132423.48,22713985219.09,19784217062.49,2929768156.6
10/28/2015 09:00:00,197792.01,26132766442.63,22631098896.01,3501667546.62
10/28/2015 10:00:00,241775.98,27720893385.03,23886551169.01,3834342216.02
10/28/2015 11:00:00,275176.25,29047163761.49,24983662856.18,4063500905.31
10/28/2015 12:00:00,264833.4,30577575730,26386812383.39,4190763346.61
10/28/2015 13:00:00,234117.74,31193169143.33,26998312966.35,4194856176.98
10/28/2015 14:00:00,220352.39,31595025936.6,27337477297,4257548639.6
10/28/2015 15:00:00,221821.14,32110764192.47,27766108590.54,4344655601.93
10/28/2015 16:00:00,226856.52,32589291805.03,28147898832.87,4441392972.16
10/28/2015 17:00:00,226159.02,33583353448.18,29011848826.17,4571504622.02
10/28/2015 18:00:00,217814.99,36788405611.63,31798088729.1,4990316882.53
10/28/2015 19:00:00,194481.95,39611343647.57,34303435868.13,5307907779.44
10/28/2015 20:00:00,153755.05,40847045923.18,35532171298.75,5314874624.44
10/28/2015 21:00:00,119928.44,41031588458.66,35743623788.48,5287964670.18
10/28/2015 22:00:00,90738.38,40068563033.79,34990323466.45,5078239567.35
10/28/2015 23:00:00,62604.59,34679824526.78,30545452098.67,4134372428.11
10/29/2015,35578.5,23128861735.19,20496839084.68,2632022650.51
10/29/2015 01:00:00,18564.27,14019720648.52,12431825228.68,1587895419.84
10/29/2015 02:00:00,9517.85,8148232230.49,7185660524.04,962571706.45
10/29/2015 03:00:00,5313.14,5208409758.78,4559551754.36,648858004.42
10/29/2015 04:00:00,3972.89,4089507701.44,3566600854.79,522906846.64
10/29/2015 05:00:00,6137.2,5028016741.67,4389716444.63,638300297.04
10/29/2015 06:00:00,16523.83,9551993037.27,8400070125.13,1151922912.14
10/29/2015 07:00:00,41037.08,15818715991.08,13973522322.26,1845193668.81
10/29/2015 08:00:00,80874.4,21728843957.96,19065421489.19,2663422468.77
10/29/2015 09:00:00,136540.28,26742426168.93,23253185035.7,3489241133.23
10/29/2015 10:00:00,187086.7,29751303646.73,25782449487.82,3968854158.92
10/29/2015 11:00:00,211042.66,31750738683.58,27468272132.16,4282466551.42
10/29/2015 12:00:00,212839.95,31938246135.06,27605191698.34,4333054436.72
10/29/2015 13:00:00,199402.02,32358025538.07,27975329763.43,4382695774.64
10/29/2015 14:00:00,191440.27,32434841140.03,28013864702.2,4420976437.83
10/29/2015 15:00:00,194517.93,32930042151.07,28442417314.23,4487624836.84
10/29/2015 16:00:00,200333.11,32880358235.71,28327856359.24,4552501876.47
10/29/2015 17:00:00,199713.06,34035642802.48,29299842070.38,4735800732.1
10/29/2015 18:00:00,190537.09,38013949207.58,32574445798.72,5439503408.87
10/29/2015 19:00:00,171704.78,40257045550.67,34444723416.52,5812322134.15
10/29/2015 20:00:00,145112.64,40455874155.43,34835516332.6,5620357822.83
10/29/2015 21:00:00,118336.07,41546353726.11,35810009199.97,5736344526.15
10/29/2015 22:00:00,90968.03,40951312482.7,35558735229.67,5392577253.03
10/29/2015 23:00:00,61353.51,34117080538.37,29956447620.55,4160632917.82
10/30/2015,35825.79,22905552194.39,20237022240.6,2668529953.79
10/30/2015 01:00:00,19202.09,13415883621.21,11852285315.84,1563598305.38
10/30/2015 02:00:00,9919.2,8181553039.93,7217890772.8,963662267.13
10/30/2015 03:00:00,5420.11,5125593142.67,4481610799.38,643982343.3
10/30/2015 04:00:00,3854.13,3884754351.75,3378039305.22,506715046.53
10/30/2015 05:00:00,6120.2,4900359440.93,4254401533.28,645957907.65
10/30/2015 06:00:00,17305.9,10112896455,8837325210.11,1275571244.89
10/30/2015 07:00:00,42463.11,15912926633.5,13949337581.96,1963589051.55
10/30/2015 08:00:00,91641.37,21217495421.95,18550085132.13,2667410289.82
10/30/2015 09:00:00,159083.88,25235348778.44,21906051269.15,3329297509.28
10/30/2015 10:00:00,212015.43,27470383457.79,23742111130.61,3728272327.17
10/30/2015 11:00:00,219326.16,27874549952.62,23977858746.69,3896691205.94
10/30/2015 12:00:00,235002.6,28885132823.9,24832068147.79,4053064676.11
10/30/2015 13:00:00,231550.49,29304216959.58,25137636231.56,4166580728.03
10/30/2015 14:00:00,219617.54,30135731564.58,25850278770.33,4285452794.25
10/30/2015 15:00:00,221664.94,30176493801.28,25823561846.77,4352931954.51
10/30/2015 16:00:00,225770.93,31363140723.18,26930042061.03,4433098662.16
10/30/2015 17:00:00,223467.94,33231841631.3,28601675250.75,4630166380.55
10/30/2015 18:00:00,207281.4,35919299786.1,30916856508.63,5002443277.47
10/30/2015 19:00:00,181975.99,37958705814.13,32630400540.6,5328305273.53
10/30/2015 20:00:00,149939.02,39267159345.03,33786925134.44,5480234210.59
10/30/2015 21:00:00,121547.91,40995079949.2,35315542574.91,5679537374.29
10/30/2015 22:00:00,90214.87,40265978154.46,34785658088.69,5480320065.77
10/30/2015 23:00:00,65262.87,35227482665.93,30853156857.02,4374325808.91
10/31/2015,39422.7,25470194165.59,22511472378.25,2958721787.34
10/31/2015 01:00:00,21523.14,15630978697.49,13837727890.5,1793250806.99
10/31/2015 02:00:00,11173.2,9152803351.11,8074025246.12,1078778104.99
10/31/2015 03:00:00,6315.33,5680133175.02,4982842414.21,697290760.81
10/31/2015 04:00:00,4288.44,4134750807.16,3610771885.25,523978921.91
10/31/2015 05:00:00,5829.04,4606210725.06,4013327364.09,592883360.97
10/31/2015 06:00:00,15617.04,8970434836.33,7871390887.68,1099043948.65
10/31/2015 07:00:00,36728.05,14275527993.12,12580402018.19,1695125974.93
10/31/2015 08:00:00,74472.38,20533134660,18067440804.46,2465693855.54
10/31/2015 09:00:00,130929.27,25488831402,22330353643.98,3158477758.02
10/31/2015 10:00:00,182943.32,28407669913.7,24723484071.58,3684185842.12
10/31/2015 11:00:00,214312.68,30484708772.95,26448025603.55,4036683169.39
10/31/2015 12:00:00,220330.77,30746369147.94,26553008043.57,4193361104.37
10/31/2015 13:00:00,208934.52,31302042130.76,27029816361.48,4272225769.28
10/31/2015 14:00:00,197525.83,32309596692.44,27897469899.15,4412126793.29
10/31/2015 15:00:00,197741.08,32976259778.3,28439199558.78,4537060219.52
10/31/2015 16:00:00,202150.19,32947597624.98,28358895956.24,4588701668.73
10/31/2015 17:00:00,199193.6,33890150787.01,29215156895.2,4674993891.81
10/31/2015 18:00:00,188220.06,36413695126.41,31406021944.63,5007673181.78
10/31/2015 19:00:00,170567.14,37932921453.17,32723852967.37,5209068485.8
10/31/2015 20:00:00,144157.46,39136545221.59,33779981126.84,5356564094.75
10/31/2015 21:00:00,119252.81,39904870847.03,34509452356.93,5395418490.09
10/31/2015 22:00:00,93238.73,39696485783.33,34489968304.28,5206517479.05
10/31/2015 23:00:00,65402.91,34897518065.46,30525642133.19,4371875932.27
11/01/2015,41585.7,26196085195.5,23094449644.36,3101635551.13
11/01/2015 01:00:00,24575.95,17021103368.78,15034779604.69,1986323764.09
11/01/2015 02:00:00,13123.09,9936589632.13,8769774971.18,1166814660.94
11/01/2015 03:00:00,7213.49,6053778441.1,5312211120.7,741567320.4
11/01/2015 04:00:00,6180.45,4334206797.14,3779098596.15,555108200.99
11/01/2015 05:00:00,9397.56,4571109910.78,3958045047.16,613064863.62
11/01/2015 06:00:00,13135.56,7041026896.74,6154980312.14,886046584.6
11/01/2015 07:00:00,25308.61,12402276516.34,10891910232.82,1510366283.51
11/01/2015 08:00:00,52839.28,19004808753.62,16689950305.49,2314858448.13
11/01/2015 09:00:00,93779.91,24425296671.61,21322452151.11,3102844520.5
11/01/2015 10:00:00,136964.89,27618104604.25,23970484765.25,3647619839
11/01/2015 11:00:00,167362.55,29370479902.34,25355859361.48,4014620540.87
11/01/2015 12:00:00,179850.6,30094733197.54,25858681306.62,4236051890.92
11/01/2015 13:00:00,180055.89,30883666632.91,26456122116.71,4427544516.21
11/01/2015 14:00:00,175814.71,31811334832.62,27214996023.21,4596338809.41
11/01/2015 15:00:00,172195.95,32517958953.79,27844799348.23,4673159605.56
11/01/2015 16:00:00,171977.93,33491373580.28,28718422125.64,4772951454.64
11/01/2015 17:00:00,187159.55,35359294701.76,30310120912.71,5049173789.05
11/01/2015 18:00:00,199737.32,37940904975.9,32491903185.39,5449001790.51
11/01/2015 19:00:00,186443.07,39557794181.57,33714445079.37,5843349102.2
11/01/2015 20:00:00,167490.01,40266909461.17,34253040539.66,6013868921.52
11/01/2015 21:00:00,134306.96,39208532980.95,33462067727.84,5746465253.1
11/01/2015 22:00:00,97450.67,37762377753.56,32509734886.47,5252642867.08
11/01/2015 23:00:00,61743.12,31000421356.1,26942981510.08,4057439846.02
11/02/2015,34340.47,20734168098.99,18154347530.62,2579820568.38
11/02/2015 01:00:00,17803.34,12055769734.01,10560409133.2,1495360600.81
11/02/2015 02:00:00,8757.96,7042030382.02,6151789573.66,890240808.36
11/02/2015 03:00:00,4629.59,4386832596.02,3805618153.55,581214442.47
11/02/2015 04:00:00,3555.78,3409833090.46,2932367400.85,477465689.6
11/02/2015 05:00:00,6959.94,4693556543.89,4007759622.15,685796921.75
11/02/2015 06:00:00,21709.11,9850904173.56,8476063462.1,1374840711.46
11/02/2015 07:00:00,55066.37,15401879576.51,13285386541.11,2116493035.39
11/02/2015 08:00:00,113917.3,19669222608.36,16948367334.86,2720855273.5
11/02/2015 09:00:00,187312.66,23354341880.38,20051651154.29,3302690726.09
11/02/2015 10:00:00,242547.01,25082986520.71,21431220221.15,3651766299.56
11/02/2015 11:00:00,263375.44,26752514996.53,22808448610.11,3944066386.42
11/02/2015 12:00:00,261290.53,27317848977.2,23274825055.17,4043023922.03
11/02/2015 13:00:00,251434.55,26949055929.83,22938096361.13,4010959568.71
11/02/2015 14:00:00,245915.62,27544689167.39,23438596898.53,4106092268.86
